Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
917,2023-03-06,CUST917,female,57.0,electronics,4,50,200
918,2023-11-23,CUST918,female,42.0,electronics,3,30,90
919,2023-09-09,CUST919,female,22.0,beauty,2,25,50
920,2023-02-22,CUST920,female,28.0,beauty,3,25,75
921,2023-01-07,CUST921,male,51.0,electronics,3,25,75
922,2023-10-21,CUST922,male,41.0,electronics,1,50,50
923,2023-05-26,CUST923,male,32.0,beauty,3,300,900
924,2023-08-29,CUST924,male,55.0,beauty,2,50,100
925,2023-09-03,CUST925,female,41.5221052631579,electronics,1,300,300
926,2023-08-14,CUST926,male,22.0,electronics,1,30,30
927,2023-06-24,CUST927,male,43.0,electronics,4,500,2000
928,2023-04-05,CUST928,female,35.0,clothing,4,300,1200
929,2023-01-27,CUST929,female,23.0,beauty,3,25,75
930,2023-05-10,CUST930,male,54.0,clothing,4,50,200
931,2023-09-02,CUST931,male,30.0,beauty,4,30,120
932,2023-02-28,CUST932,female,45.0,beauty,4,25,100
933,2023-02-03,CUST933,male,22.0,beauty,1,30,30
934,2023-07-25,CUST934,male,30.0,beauty,1,500,500
935,2023-09-09,CUST935,female,34.0,beauty,1,50,50
936,2023-02-07,CUST936,male,57.0,beauty,4,50,200
937,2023-10-23,CUST937,female,62.0,beauty,1,500,500
938,2023-11-19,CUST938,male,49.0,clothing,4,50,200
939,2023-12-18,CUST939,female,41.5221052631579,electronics,1,300,300
940,2023-01-28,CUST940,female,20.0,electronics,1,30,30
941,2023-03-19,CUST941,female,57.0,clothing,2,25,50
942,2023-03-18,CUST942,male,51.0,clothing,3,500,1500
943,2023-10-16,CUST943,female,57.0,clothing,4,300,1200
944,2023-06-05,CUST944,male,44.0,clothing,2,25,50
945,2023-02-13,CUST945,male,30.0,beauty,1,25,25
946,2023-05-08,CUST946,male,62.0,electronics,4,500,2000
947,2023-03-02,CUST947,male,50.0,beauty,1,300,300
948,2023-10-13,CUST948,female,41.5221052631579,electronics,3,25,75
949,2023-08-02,CUST949,female,41.0,electronics,2,25,50
950,2023-11-07,CUST950,male,36.0,clothing,3,300,900
951,2023-11-02,CUST951,male,33.0,beauty,2,50,100
952,2023-11-13,CUST952,female,57.0,clothing,1,25,25
953,2023-04-26,CUST953,male,45.0,beauty,3,30,90
954,2023-09-25,CUST954,female,50.0,electronics,3,300,900
955,2023-07-14,CUST955,male,58.0,clothing,1,25,25
956,2023-08-19,CUST956,male,30.0,clothing,3,500,1500
957,2023-08-15,CUST957,female,60.0,electronics,4,30,120
958,2023-06-02,CUST958,male,62.0,electronics,2,25,50
959,2023-10-29,CUST959,female,42.0,electronics,2,30,60
960,2023-08-08,CUST960,male,59.0,clothing,2,30,60
961,2023-06-06,CUST961,male,53.0,beauty,4,50,200
962,2023-10-19,CUST962,male,44.0,clothing,2,30,60
963,2023-11-14,CUST963,female,55.0,beauty,1,50,50
964,2023-01-31,CUST964,male,24.0,clothing,3,300,900
965,2023-11-09,CUST965,male,22.0,clothing,4,50,200
966,2023-02-20,CUST966,male,60.0,electronics,2,500,1000
967,2023-04-17,CUST967,male,62.0,beauty,1,25,25
968,2023-11-17,CUST968,female,48.0,clothing,3,300,900
969,2023-04-19,CUST969,female,40.0,clothing,3,300,900
970,2023-05-16,CUST970,male,59.0,electronics,4,500,2000
971,2023-12-05,CUST971,female,27.0,electronics,4,50,200
972,2023-02-11,CUST972,male,49.0,beauty,4,25,100
973,2023-03-22,CUST973,male,60.0,clothing,1,50,50
974,2023-05-03,CUST974,male,41.5221052631579,beauty,1,30,30
975,2023-03-30,CUST975,female,41.5221052631579,clothing,4,50,200
976,2023-10-10,CUST976,female,48.0,beauty,2,300,600
977,2023-02-08,CUST977,female,35.0,electronics,3,25,75
978,2023-03-22,CUST978,female,53.0,clothing,3,50,150
979,2023-01-02,CUST979,female,19.0,beauty,1,25,25
980,2023-07-29,CUST980,female,31.0,electronics,3,25,75
981,2023-08-19,CUST981,female,30.0,electronics,2,30,60
982,2023-12-19,CUST982,female,46.0,beauty,3,30,90
983,2023-11-01,CUST983,female,29.0,clothing,1,300,300
984,2023-08-29,CUST984,female,56.0,clothing,1,500,500
985,2023-05-30,CUST985,female,19.0,electronics,2,25,50
986,2023-01-17,CUST986,female,49.0,clothing,2,500,1000
987,2023-04-29,CUST987,female,41.5221052631579,clothing,3,300,900
988,2023-05-28,CUST988,female,63.0,clothing,3,25,75
989,2023-12-28,CUST989,female,44.0,electronics,1,25,25
990,2023-05-25,CUST990,female,58.0,beauty,2,500,1000
991,2023-12-26,CUST991,female,34.0,clothing,2,50,100
992,2023-08-21,CUST992,female,57.0,electronics,2,30,60
993,2023-02-06,CUST993,female,48.0,electronics,3,50,150
994,2023-12-18,CUST994,female,51.0,beauty,2,500,1000
995,2023-04-30,CUST995,female,41.0,clothing,1,30,30
996,2023-05-16,CUST996,male,62.0,clothing,1,50,50
997,2023-11-17,CUST997,male,52.0,beauty,3,30,90
998,2023-10-29,CUST998,female,23.0,beauty,4,25,100
999,2023-12-05,CUST999,female,36.0,electronics,3,50,150
1000,2023-04-12,CUST1000,male,47.0,electronics,4,30,120
